"No.","Channel Name","Receive Frequency","Transmit Frequency","Channel Type","Transmit Power","Band Width","CTCSS/DCS Decode","CTCSS/DCS Encode","Contact","Contact Call Type","Contact TG/DMR ID","Radio ID","Busy Lock/TX Permit","Squelch Mode","Optional Signal","DTMF ID","2Tone ID","5Tone ID","PTT ID","RX Color Code","Slot","Scan List","Receive Group List","PTT Prohibit","Reverse","Simplex TDMA","Slot Suit","AES Digital Encryption","Digital Encryption","Call Confirmation","Talk Around(Simplex)","Work Alone","Custom CTCSS","2TONE Decode","Ranging","Through Mode","APRS RX","Analog APRS PTT Mode","Digital APRS PTT Mode","APRS Report Type","Digital APRS Report Channel","Correct Frequency[Hz]","SMS Confirmation","Exclude channel from roaming","DMR MODE","DataACK Disable","R5toneBot","R5ToneEot","Auto Scan","Ana Aprs Mute","Send Talker Alias","AnaAprsTxPath","ARC4","ex_emg_kind","TxCC"
"1","145.200 FM","145.20000","145.20000","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"2","145.2125 FM","145.21250","145.21250","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"3","145.225.FM","145.22500","145.22500","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"4","145.2375 FM","145.23750","145.23750","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"5","145.250 FM","145.25000","145.25000","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"6","145.2625 FM","145.26250","145.26250","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"7","145.275 FM","145.27500","145.27500","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"8","145.2875 FM","145.28750","145.28750","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"9","145.300 FM","145.30000","145.30000","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"10","145.3125 FM","145.32150","145.32150","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"11","145.325 FM","145.32500","145.32500","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"12","145.3375 FM","145.33750","145.33750","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"13","145.350 FM","145.35000","145.35000","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"14","145.3625 FM","145.36250","145.36250","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"15","145.375 FM","145.37500","145.37500","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"16","145.3875 FM","145.38750","145.38750","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"17","145.400 FM","145.40000","145.40000","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"18","145.4125 FM","145.41250","145.41250","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"19","145.425 FM","145.42500","145.42500","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"20","145.4375 FM","145.43750","145.43750","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"21","145.450 FM","145.45000","145.45000","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"22","145.4625 FM","145.46250","145.46250","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"23","145.475 FM","145.47500","145.47500","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"24","145.4875 FM","145.48750","145.48750","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"25","145.500 FM","145.50000","145.50000","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"26","145.5125 FM","145.51250","145.51250","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"27","145.525 FM","145.52500","145.52500","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","2","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"28","145.5375 FM","145.53750","145.53750","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","2","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"29","145.550 FM","145.55000","145.55000","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"30","145.5625 FM","145.56250","145.56250","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"31","433.400 FM","433.40000","433.40000","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"32","433.4125 FM","433.41250","433.41250","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"33","433.425 FM","433.42500","433.42500","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"34","433.4375 FM","433.43750","433.43750","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"35","433.450 FM","433.45000","433.45000","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"36","433.4625 FM","433.46250","433.46250","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"37","433.475 FM","433.47500","433.47500","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"38","433.4875 FM","433.48750","433.48750","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"39","433.500 FM","433.50000","433.50000","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"40","433.5125 FM","433.51250","433.51250","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"41","433.525 FM","433.52500","433.52500","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"42","433.5375 FM","433.53750","433.53750","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"43","433.550 FM","433.55000","433.55000","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"44","433.5625 FM","433.56250","433.56250","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"45","433.575 FM","433.57500","433.57500","A-Analog","High","25K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"46","145.200 DMR","145.20000","145.20000","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"47","145.2125 DMR","145.21250","145.21250","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"48","145.225 DMR","145.22500","145.22500","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"49","145.2375 DMR","145.23750","145.23750","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"50","145.250 DMR","145.25000","145.25000","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"51","145.2625 DMR","145.26250","145.26250","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"52","145.275 DMR","145.27500","145.27500","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"53","145.2875 DMR","145.28750","145.28750","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"54","145.300 DMR","145.30000","145.30000","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"55","145.3125 DMR","145.31250","145.31250","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"56","145.325 DMR","145.32500","145.32500","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"57","145.3375 DMR","145.33750","145.33750","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"58","145.350 DMR","145.35000","145.35000","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"59","145.3625 DMR","145.36250","145.36250","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"60","145.375 DMR","145.37500","145.37500","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"61","145.3875 DMR","145.38750","145.38750","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"62","145.400 DMR","145.40000","145.40000","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"63","145.4125 DMR","145.41250","145.41250","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"64","145.425 DMR","145.42500","145.42500","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"65","145.4375 DMR","145.43750","145.43750","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"66","145.450 DMR","145.45000","145.45000","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"67","145.4625 DMR","145.46250","145.46250","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"68","145.475 DMR","145.47500","145.47500","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"69","145.4875 DMR","145.48750","145.48750","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"70","145.500 DMR","145.50000","145.50000","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"71","145.5125 DMR","145.51250","145.51250","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"72","145.525 DMR","145.52500","145.52500","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"73","145.5375 DMR","145.53750","145.53750","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"74","145.550 DMR","145.55000","145.55000","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"75","145.5625 DMR","145.56250","145.56250","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"76","433.400 DMR","433.40000","433.40000","D-Digital","High","12.5K","Off","Off","TG 9 LOKAL TS2","Group Call","9","","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0","0","0","1"
